ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesAmount
477,20230808,20230820,20230815,27582,4.99
484,20230808,20230820,20230815,27582,7.95
604,20230808,20230820,20230815,27583,539.99
479,20230808,20230820,20230815,27583,8.99
477,20230808,20230820,20230815,27583,4.99
384,20230808,20230820,20230815,17735,1120.49
490,20230808,20230820,20230815,17735,53.99
376,20230808,20230820,20230815,21165,2443.35
479,20230808,20230820,20230815,21165,8.99
477,20230808,20230820,20230815,21165,4.99
214,20230808,20230820,20230815,21165,34.99
372,20230808,20230820,20230815,20625,2443.35
484,20230808,20230820,20230815,20625,7.95
376,20230808,20230820,20230815,18188,2443.35
540,20230808,20230820,20230815,18188,32.60
529,20230808,20230820,20230815,18188,3.99
217,20230808,20230820,20230815,18188,34.99
585,20230808,20230820,20230815,29223,742.35
222,20230808,20230820,20230815,29223,34.99
606,20230808,20230820,20230815,26373,539.99
538,20230808,20230820,20230815,26373,21.49
529,20230808,20230820,20230815,26373,3.99
582,20230808,20230820,20230815,20703,1700.99
214,20230808,20230820,20230815,20703,34.99
382,20230808,20230820,20230815,20841,1120.49
214,20230808,20230820,20230815,20841,34.99
390,20230808,20230820,20230815,24184,1120.49
222,20230808,20230820,20230815,24184,34.99
606,20230808,20230820,20230815,23917,539.99
477,20230808,20230820,20230815,23917,4.99
479,20230808,20230820,20230815,23917,8.99
565,20230808,20230820,20230815,29095,742.35
214,20230808,20230820,20230815,29095,34.99
575,20230808,20230820,20230815,12004,2384.07
222,20230808,20230820,20230815,12004,34.99
576,20230808,20230820,20230815,12337,2384.07
225,20230808,20230820,20230815,12337,8.99
355,20230809,20230821,20230816,18130,2319.99
478,20230809,20230821,20230816,18130,9.99
477,20230809,20230821,20230816,18130,4.99
465,20230809,20230821,20230816,18130,24.49
359,20230809,20230821,20230816,17206,2294.99
484,20230809,20230821,20230816,12201,7.95
539,20230809,20230821,20230816,15131,24.99
529,20230809,20230821,20230816,15131,3.99
480,20230809,20230821,20230816,15131,2.29
539,20230809,20230821,20230816,14314,24.99
529,20230809,20230821,20230816,14314,3.99
217,20230809,20230821,20230816,14314,34.99
536,20230809,20230821,20230816,16023,29.99
528,20230809,20230821,20230816,16023,4.99
214,20230809,20230821,20230816,16023,34.99
536,20230809,20230821,20230816,16680,29.99
528,20230809,20230821,20230816,16680,4.99
217,20230809,20230821,20230816,16680,34.99
485,20230809,20230821,20230816,18221,21.98
478,20230809,20230821,20230816,18221,9.99
477,20230809,20230821,20230816,18221,4.99
537,20230809,20230821,20230816,21573,35.00
528,20230809,20230821,20230816,21573,4.99
485,20230809,20230821,20230816,21573,21.98
478,20230809,20230821,20230816,15581,9.99
477,20230809,20230821,20230816,15581,4.99
214,20230809,20230821,20230816,15581,34.99
491,20230809,20230821,20230816,11098,53.99
488,20230809,20230821,20230816,17298,53.99
473,20230809,20230821,20230816,14313,63.50
487,20230809,20230821,20230816,14313,54.99
583,20230809,20230821,20230816,22418,1700.99
529,20230809,20230821,20230816,22418,3.99
539,20230809,20230821,20230816,22418,24.99
480,20230809,20230821,20230816,22418,2.29
490,20230809,20230821,20230816,11142,53.99
480,20230809,20230821,20230816,11204,2.29
530,20230809,20230821,20230816,11619,4.99
480,20230809,20230821,20230816,11619,2.29
541,20230809,20230821,20230816,11277,28.99
530,20230809,20230821,20230816,11277,4.99
487,20230809,20230821,20230816,11277,54.99
529,20230809,20230821,20230816,25276,3.99
540,20230809,20230821,20230816,25276,32.60
480,20230809,20230821,20230816,25276,2.29
536,20230809,20230821,20230816,22792,29.99
528,20230809,20230821,20230816,22792,4.99
214,20230809,20230821,20230816,22792,34.99
478,20230809,20230821,20230816,14244,9.99
477,20230809,20230821,20230816,14244,4.99
217,20230809,20230821,20230816,14244,34.99
528,20230809,20230821,20230816,18055,4.99
536,20230809,20230821,20230816,18055,29.99
485,20230809,20230821,20230816,18055,21.98
231,20230809,20230821,20230816,18055,49.99
475,20230809,20230821,20230816,19528,69.99
225,20230809,20230821,20230816,19528,8.99
477,20230809,20230821,20230816,17440,4.99
477,20230809,20230821,20230816,18933,4.99
487,20230809,20230821,20230816,18933,54.99
477,20230809,20230821,20230816,11185,4.99
217,20230809,20230821,20230816,11185,34.99
472,20230809,20230821,20230816,11185,63.50
528,20230809,20230821,20230816,19906,4.99
482,20230809,20230821,20230816,19906,8.99
539,20230809,20230821,20230816,20721,24.99
535,20230809,20230821,20230816,19079,24.99
535,20230809,20230821,20230816,19061,24.99
528,20230809,20230821,20230816,19061,4.99
214,20230809,20230821,20230816,19061,34.99
477,20230809,20230821,20230816,21550,4.99
490,20230809,20230821,20230816,21550,53.99
529,20230809,20230821,20230816,26364,3.99
217,20230809,20230821,20230816,26364,34.99
538,20230809,20230821,20230816,11469,21.49
529,20230809,20230821,20230816,11469,3.99
536,20230809,20230821,20230816,21820,29.99
481,20230809,20230821,20230816,21820,8.99
538,20230809,20230821,20230816,22529,21.49
480,20230809,20230821,20230816,22529,2.29
541,20230809,20230821,20230816,14554,28.99
530,20230809,20230821,20230816,14554,4.99
228,20230809,20230821,20230816,14554,49.99
467,20230809,20230821,20230816,14554,24.49
530,20230809,20230821,20230816,27932,4.99
487,20230809,20230821,20230816,27932,54.99
473,20230809,20230821,20230816,27932,63.50
529,20230809,20230821,20230816,12551,3.99
538,20230809,20230821,20230816,12551,21.49
537,20230809,20230821,20230816,11087,35.00
480,20230809,20230821,20230816,11087,2.29
537,20230809,20230821,20230816,11699,35.00
485,20230809,20230821,20230816,11699,21.98
480,20230809,20230821,20230816,11699,2.29
478,20230809,20230821,20230816,12400,9.99
477,20230809,20230821,20230816,12400,4.99
491,20230809,20230821,20230816,12400,53.99
485,20230809,20230821,20230816,18355,21.98
237,20230809,20230821,20230816,18355,49.99
225,20230809,20230821,20230816,18355,8.99
234,20230809,20230821,20230816,12472,49.99
596,20230809,20230821,20230816,13714,539.99
478,20230809,20230821,20230816,13714,9.99
477,20230809,20230821,20230816,13714,4.99
222,20230809,20230821,20230816,13714,34.99
361,20230809,20230821,20230816,12769,2294.99
537,20230809,20230821,20230816,12769,35.00
528,20230809,20230821,20230816,12769,4.99
214,20230809,20230821,20230816,12769,34.99
359,20230809,20230821,20230816,15302,2294.99
485,20230809,20230821,20230816,15302,21.98
217,20230809,20230821,20230816,15302,34.99
353,20230809,20230821,20230816,15997,2319.99
537,20230809,20230821,20230816,15997,35.00
528,20230809,20230821,20230816,15997,4.99
480,20230809,20230821,20230816,15997,2.29
359,20230809,20230821,20230816,16000,2294.99
485,20230809,20230821,20230816,16000,21.98
478,20230809,20230821,20230816,16000,9.99
477,20230809,20230821,20230816,16000,4.99
487,20230809,20230821,20230816,16000,54.99
484,20230809,20230821,20230816,16000,7.95
357,20230809,20230821,20230816,12761,2319.99
485,20230809,20230821,20230816,12761,21.98
482,20230809,20230821,20230816,12761,8.99
363,20230809,20230821,20230816,15417,2294.99
537,20230809,20230821,20230816,15417,35.00
528,20230809,20230821,20230816,15417,4.99
480,20230809,20230821,20230816,15417,2.29
357,20230809,20230821,20230816,12773,2319.99
478,20230809,20230821,20230816,12773,9.99
355,20230809,20230821,20230816,16810,2319.99
480,20230809,20230821,20230816,16810,2.29
579,20230809,20230821,20230816,25606,1214.85
214,20230809,20230821,20230816,25606,34.99
581,20230809,20230821,20230816,23651,1700.99
217,20230809,20230821,20230816,23651,34.99
584,20230809,20230821,20230816,24001,539.99
604,20230809,20230821,20230816,24161,539.99
374,20230809,20230821,20230816,21166,2443.35
477,20230809,20230821,20230816,21166,4.99
479,20230809,20230821,20230816,21166,8.99
225,20230809,20230821,20230816,21166,8.99
363,20230809,20230821,20230816,14225,2294.99
478,20230809,20230821,20230816,14225,9.99
577,20230809,20230821,20230816,25895,1214.85
217,20230809,20230821,20230816,25895,34.99
576,20230809,20230821,20230816,26110,2384.07
605,20230809,20230821,20230816,23339,539.99
217,20230809,20230821,20230816,23339,34.99
388,20230809,20230821,20230816,20645,1120.49
479,20230809,20230821,20230816,20645,8.99
225,20230809,20230821,20230816,20645,8.99
477,20230809,20230821,20230816,20645,4.99
580,20230809,20230821,20230816,17614,1700.99
605,20230809,20230821,20230816,23933,539.99
538,20230809,20230821,20230816,23933,21.49
480,20230809,20230821,20230816,23933,2.29
573,20230809,20230821,20230816,11964,2384.07
214,20230809,20230821,20230816,11964,34.99
465,20230809,20230821,20230816,11964,24.49
571,20230809,20230821,20230816,14066,742.35
479,20230809,20230821,20230816,14066,8.99
477,20230809,20230821,20230816,14066,4.99
480,20230809,20230821,20230816,14066,2.29
588,20230809,20230821,20230816,17240,769.49
536,20230809,20230821,20230816,17240,29.99
528,20230809,20230821,20230816,17240,4.99
480,20230809,20230821,20230816,17240,2.29
536,20230810,20230822,20230817,21248,29.99
528,20230810,20230822,20230817,21248,4.99
536,20230810,20230822,20230817,16705,29.99
528,20230810,20230822,20230817,16705,4.99
537,20230810,20230822,20230817,27145,35.00
530,20230810,20230822,20230817,27592,4.99
528,20230810,20230822,20230817,26136,4.99
214,20230810,20230822,20230817,26136,34.99
237,20230810,20230822,20230817,17076,49.99
465,20230810,20230822,20230817,17076,24.49
480,20230810,20230822,20230817,19085,2.29
487,20230810,20230822,20230817,14685,54.99
600,20230810,20230822,20230817,15063,539.99
477,20230810,20230822,20230817,15063,4.99
478,20230810,20230822,20230817,15063,9.99
581,20230810,20230822,20230817,22396,1700.99
539,20230810,20230822,20230817,22396,24.99
589,20230810,20230822,20230817,16275,769.49
476,20230810,20230822,20230817,16275,69.99
357,20230810,20230822,20230817,15931,2319.99
477,20230810,20230822,20230817,15931,4.99
478,20230810,20230822,20230817,15931,9.99
225,20230810,20230822,20230817,15931,8.99
361,20230810,20230822,20230817,15933,2294.99
480,20230810,20230822,20230817,15933,2.29
355,20230810,20230822,20230817,16575,2319.99
478,20230810,20230822,20230817,16575,9.99
477,20230810,20230822,20230817,16575,4.99
225,20230810,20230822,20230817,16575,8.99
538,20230810,20230822,20230817,28231,21.49
480,20230810,20230822,20230817,28231,2.29
529,20230810,20230822,20230817,11619,3.99
538,20230810,20230822,20230817,11619,21.49
529,20230810,20230822,20230817,24320,3.99
540,20230810,20230822,20230817,24320,32.60
480,20230810,20230822,20230817,24320,2.29
536,20230810,20230822,20230817,23027,29.99
528,20230810,20230822,20230817,23027,4.99
480,20230810,20230822,20230817,23027,2.29
478,20230810,20230822,20230817,11724,9.99
477,20230810,20230822,20230817,11724,4.99
474,20230810,20230822,20230817,18822,69.99
231,20230810,20230822,20230817,18822,49.99
477,20230810,20230822,20230817,24755,4.99
222,20230810,20230822,20230817,24755,34.99
485,20230810,20230822,20230817,21745,21.98
478,20230810,20230822,20230817,21745,9.99
477,20230810,20230822,20230817,21745,4.99
214,20230810,20230822,20230817,21745,34.99
485,20230810,20230822,20230817,13858,21.98
477,20230810,20230822,20230817,13858,4.99
478,20230810,20230822,20230817,13858,9.99
217,20230810,20230822,20230817,13858,34.99
528,20230810,20230822,20230817,23458,4.99
485,20230810,20230822,20230817,23458,21.98
477,20230810,20230822,20230817,23458,4.99
478,20230810,20230822,20230817,23458,9.99
475,20230810,20230822,20230817,28496,69.99
528,20230810,20230822,20230817,18623,4.99
536,20230810,20230822,20230817,18623,29.99
480,20230810,20230822,20230817,18623,2.29
537,20230810,20230822,20230817,13179,35.00
528,20230810,20230822,20230817,13179,4.99
480,20230810,20230822,20230817,13179,2.29
537,20230810,20230822,20230817,14561,35.00
480,20230810,20230822,20230817,14561,2.29
537,20230810,20230822,20230817,11184,35.00
528,20230810,20230822,20230817,11184,4.99
485,20230810,20230822,20230817,11184,21.98
537,20230810,20230822,20230817,11800,35.00
528,20230810,20230822,20230817,11800,4.99
480,20230810,20230822,20230817,11800,2.29
587,20230810,20230822,20230817,14660,769.49
476,20230810,20230822,20230817,14660,69.99
237,20230810,20230822,20230817,14660,49.99
591,20230810,20230822,20230817,16019,564.99
225,20230810,20230822,20230817,16019,8.99
353,20230810,20230822,20230817,16906,2319.99
528,20230810,20230822,20230817,16906,4.99
537,20230810,20230822,20230817,16906,35.00
363,20230810,20230822,20230817,15369,2294.99
478,20230810,20230822,20230817,15369,9.99
477,20230810,20230822,20230817,15369,4.99
222,20230810,20230822,20230817,15369,34.99
578,20230810,20230822,20230817,12599,1214.85
477,20230810,20230822,20230817,12599,4.99
479,20230810,20230822,20230817,12599,8.99
606,20230810,20230822,20230817,24009,539.99
463,20230810,20230822,20230817,24009,24.49
606,20230810,20230822,20230817,27581,539.99
376,20230810,20230822,20230817,21179,2443.35
479,20230810,20230822,20230817,21179,8.99
477,20230810,20230822,20230817,21179,4.99
222,20230810,20230822,20230817,21179,34.99
355,20230810,20230822,20230817,14065,2319.99
480,20230810,20230822,20230817,14065,2.29
573,20230810,20230822,20230817,26098,2384.07
481,20230810,20230822,20230817,26098,8.99
574,20230810,20230822,20230817,26245,2384.07
214,20230810,20230822,20230817,26245,34.99
605,20230810,20230822,20230817,26529,539.99
479,20230810,20230822,20230817,26529,8.99
584,20230810,20230822,20230817,23059,539.99
529,20230810,20230822,20230817,23059,3.99
538,20230810,20230822,20230817,23059,21.49
222,20230810,20230822,20230817,23059,34.99
581,20230810,20230822,20230817,17600,1700.99
228,20230810,20230822,20230817,17600,49.99
463,20230810,20230822,20230817,17600,24.49
390,20230810,20230822,20230817,28364,1120.49
231,20230810,20230822,20230817,28364,49.99
604,20230810,20230822,20230817,22515,539.99
477,20230810,20230822,20230817,22515,4.99
479,20230810,20230822,20230817,22515,8.99
585,20230810,20230822,20230817,29452,742.35
589,20230810,20230822,20230817,14671,769.49
478,20230810,20230822,20230817,14671,9.99
477,20230810,20230822,20230817,14671,4.99
490,20230810,20230822,20230817,14671,53.99
467,20230810,20230822,20230817,14671,24.49
574,20230810,20230822,20230817,12003,2384.07
222,20230810,20230822,20230817,12003,34.99
489,20230810,20230822,20230817,12003,53.99
225,20230810,20230822,20230817,12003,8.99
378,20230811,20230823,20230818,20622,2443.35
487,20230811,20230823,20230818,20622,54.99
225,20230811,20230823,20230818,20622,8.99
490,20230811,20230823,20230818,20622,53.99
479,20230811,20230823,20230818,11631,8.99
477,20230811,20230823,20230818,11631,4.99
479,20230811,20230823,20230818,11962,8.99
477,20230811,20230823,20230818,11962,4.99
491,20230811,20230823,20230818,11962,53.99
529,20230811,20230823,20230818,16175,3.99
539,20230811,20230823,20230818,16175,24.99
480,20230811,20230823,20230818,16175,2.29
539,20230811,20230823,20230818,14311,24.99
529,20230811,20230823,20230818,14311,3.99
217,20230811,20230823,20230818,14311,34.99
485,20230811,20230823,20230818,17724,21.98
478,20230811,20230823,20230818,17724,9.99
477,20230811,20230823,20230818,17724,4.99
477,20230811,20230823,20230818,22957,4.99
214,20230811,20230823,20230818,22957,34.99
530,20230811,20230823,20230818,15026,4.99
530,20230811,20230823,20230818,28213,4.99
217,20230811,20230823,20230818,28213,34.99
231,20230811,20230823,20230818,14237,49.99
481,20230811,20230823,20230818,14237,8.99
234,20230811,20230823,20230818,13956,49.99
374,20230811,20230823,20230818,13592,2443.35
214,20230811,20230823,20230818,13592,34.99
214,20230811,20230823,20230818,11185,34.99
465,20230811,20230823,20230818,11185,24.49
529,20230811,20230823,20230818,11502,3.99
490,20230811,20230823,20230818,11502,53.99
467,20230811,20230823,20230818,11502,24.49
529,20230811,20230823,20230818,28983,3.99
539,20230811,20230823,20230818,28983,24.99
222,20230811,20230823,20230818,28983,34.99
539,20230811,20230823,20230818,28811,24.99
529,20230811,20230823,20230818,28811,3.99
217,20230811,20230823,20230818,28811,34.99
541,20230811,20230823,20230818,27627,28.99
530,20230811,20230823,20230818,27627,4.99
480,20230811,20230823,20230818,27627,2.29
530,20230811,20230823,20230818,28010,4.99
465,20230811,20230823,20230818,28010,24.49
222,20230811,20230823,20230818,28010,34.99
541,20230811,20230823,20230818,27248,28.99
530,20230811,20230823,20230818,27248,4.99
480,20230811,20230823,20230818,27248,2.29
530,20230811,20230823,20230818,27913,4.99
535,20230811,20230823,20230818,25983,24.99
528,20230811,20230823,20230818,25983,4.99
540,20230811,20230823,20230818,25024,32.60
540,20230811,20230823,20230818,14658,32.60
478,20230811,20230823,20230818,21625,9.99
477,20230811,20230823,20230818,21625,4.99
490,20230811,20230823,20230818,21625,53.99
478,20230811,20230823,20230818,21639,9.99
478,20230811,20230823,20230818,12074,9.99
477,20230811,20230823,20230818,12074,4.99
225,20230811,20230823,20230818,12074,8.99
489,20230811,20230823,20230818,12074,53.99
474,20230811,20230823,20230818,18873,69.99
234,20230811,20230823,20230818,18873,49.99
482,20230811,20230823,20230818,18873,8.99
476,20230811,20230823,20230818,20016,69.99
491,20230811,20230823,20230818,20016,53.99
225,20230811,20230823,20230818,20016,8.99
476,20230811,20230823,20230818,19012,69.99
231,20230811,20230823,20230818,19012,49.99
528,20230811,20230823,20230818,21494,4.99
480,20230811,20230823,20230818,21494,2.29
485,20230811,20230823,20230818,14383,21.98
222,20230811,20230823,20230818,14383,34.99
485,20230811,20230823,20230818,14786,21.98
478,20230811,20230823,20230818,14786,9.99
222,20230811,20230823,20230818,14786,34.99
536,20230811,20230823,20230818,20951,29.99
528,20230811,20230823,20230818,20951,4.99
480,20230811,20230823,20230818,20951,2.29
528,20230811,20230823,20230818,24555,4.99
536,20230811,20230823,20230818,24555,29.99
478,20230811,20230823,20230818,24555,9.99
477,20230811,20230823,20230818,24555,4.99
225,20230811,20230823,20230818,24555,8.99
538,20230811,20230823,20230818,22498,21.49
529,20230811,20230823,20230818,22498,3.99
480,20230811,20230823,20230818,22498,2.29
484,20230811,20230823,20230818,22498,7.95
529,20230811,20230823,20230818,22707,3.99
225,20230811,20230823,20230818,22707,8.99
231,20230811,20230823,20230818,22707,49.99
529,20230811,20230823,20230818,21684,3.99
538,20230811,20230823,20230818,21684,21.49
214,20230811,20230823,20230818,21684,34.99
538,20230811,20230823,20230818,27832,21.49
225,20230811,20230823,20230818,25496,8.99
530,20230811,20230823,20230818,25496,4.99
587,20230811,20230823,20230818,14662,769.49
475,20230811,20230823,20230818,14662,69.99
472,20230811,20230823,20230818,14662,63.50
361,20230811,20230823,20230818,13027,2294.99
485,20230811,20230823,20230818,13027,21.98
480,20230811,20230823,20230818,13027,2.29
353,20230811,20230823,20230818,15346,2319.99
485,20230811,20230823,20230818,15346,21.98
480,20230811,20230823,20230818,15346,2.29
483,20230811,20230823,20230818,15346,120.00
363,20230811,20230823,20230818,15404,2294.99
485,20230811,20230823,20230818,15404,21.98
478,20230811,20230823,20230818,15404,9.99
477,20230811,20230823,20230818,15404,4.99
581,20230811,20230823,20230818,21189,1700.99
529,20230811,20230823,20230818,21189,3.99
539,20230811,20230823,20230818,21189,24.99
214,20230811,20230823,20230818,21189,34.99
604,20230811,20230823,20230818,24005,539.99
217,20230811,20230823,20230818,24005,34.99
374,20230811,20230823,20230818,13529,2443.35
529,20230811,20230823,20230818,13529,3.99
540,20230811,20230823,20230818,13529,32.60
473,20230811,20230823,20230818,13529,63.50
355,20230811,20230823,20230818,11032,2319.99
537,20230811,20230823,20230818,11032,35.00
528,20230811,20230823,20230818,11032,4.99
485,20230811,20230823,20230818,11032,21.98
478,20230811,20230823,20230818,11032,9.99
477,20230811,20230823,20230818,11032,4.99
480,20230811,20230823,20230818,11032,2.29
561,20230811,20230823,20230818,24754,2384.07
541,20230811,20230823,20230818,24754,28.99
530,20230811,20230823,20230818,24754,4.99
477,20230811,20230823,20230818,24754,4.99
479,20230811,20230823,20230818,24754,8.99
484,20230811,20230823,20230818,24754,7.95
606,20230811,20230823,20230818,23041,539.99
538,20230811,20230823,20230818,23041,21.49
605,20230811,20230823,20230818,23047,539.99
479,20230811,20230823,20230818,23047,8.99
477,20230811,20230823,20230818,23047,4.99
606,20230811,20230823,20230818,18651,539.99
479,20230811,20230823,20230818,18651,8.99
477,20230811,20230823,20230818,18651,4.99
491,20230811,20230823,20230818,18651,53.99
584,20230811,20230823,20230818,22490,539.99
481,20230811,20230823,20230818,22490,8.99
606,20230811,20230823,20230818,27171,539.99
477,20230811,20230823,20230818,27171,4.99
479,20230811,20230823,20230818,27171,8.99
214,20230811,20230823,20230818,27171,34.99
562,20230811,20230823,20230818,15699,2384.07
479,20230811,20230823,20230818,15699,8.99
477,20230811,20230823,20230818,15699,4.99
214,20230811,20230823,20230818,15699,34.99
234,20230811,20230823,20230818,15699,49.99
571,20230811,20230823,20230818,29094,742.35
488,20230811,20230823,20230818,29094,53.99
569,20230811,20230823,20230818,29342,742.35
222,20230811,20230823,20230818,29342,34.99
465,20230811,20230823,20230818,29342,24.49
560,20230811,20230823,20230818,27879,1214.85
217,20230811,20230823,20230818,27879,34.99
472,20230811,20230823,20230818,27879,63.50
605,20230811,20230823,20230818,23996,539.99
479,20230811,20230823,20230818,23996,8.99
477,20230811,20230823,20230818,23996,4.99
225,20230811,20230823,20230818,23996,8.99
580,20230812,20230824,20230819,22321,1700.99
539,20230812,20230824,20230819,15242,24.99
480,20230812,20230824,20230819,15242,2.29
536,20230812,20230824,20230819,17058,29.99
528,20230812,20230824,20230819,22206,4.99
537,20230812,20230824,20230819,22206,35.00
480,20230812,20230824,20230819,22206,2.29
486,20230812,20230824,20230819,22206,159.00
537,20230812,20230824,20230819,21178,35.00
528,20230812,20230824,20230819,21178,4.99
477,20230812,20230824,20230819,22919,4.99
490,20230812,20230824,20230819,22919,53.99
474,20230812,20230824,20230819,26741,69.99
222,20230812,20230824,20230819,15577,34.99
463,20230812,20230824,20230819,15577,24.49
214,20230812,20230824,20230819,15142,34.99
463,20230812,20230824,20230819,15142,24.49
490,20230812,20230824,20230819,15142,53.99
541,20230812,20230824,20230819,19585,28.99
225,20230812,20230824,20230819,17317,8.99
592,20230812,20230824,20230819,15002,564.99
214,20230812,20230824,20230819,15002,34.99
581,20230812,20230824,20230819,11428,1700.99
488,20230812,20230824,20230819,11428,53.99
580,20230812,20230824,20230819,17900,1700.99
234,20230812,20230824,20230819,17900,49.99
378,20230812,20230824,20230819,14186,2443.35
529,20230812,20230824,20230819,14186,3.99
540,20230812,20230824,20230819,14186,32.60
588,20230812,20230824,20230819,17792,769.49
478,20230812,20230824,20230819,17792,9.99
222,20230812,20230824,20230819,17792,34.99
225,20230812,20230824,20230819,17792,8.99
361,20230812,20230824,20230819,16829,2294.99
478,20230812,20230824,20230819,16829,9.99
222,20230812,20230824,20230819,16829,34.99
225,20230812,20230824,20230819,16829,8.99
359,20230812,20230824,20230819,16822,2294.99
478,20230812,20230824,20230819,16822,9.99
353,20230812,20230824,20230819,16603,2319.99
485,20230812,20230824,20230819,16603,21.98
217,20230812,20230824,20230819,16603,34.99
225,20230812,20230824,20230819,16603,8.99
535,20230812,20230824,20230819,12012,24.99
480,20230812,20230824,20230819,11310,2.29
530,20230812,20230824,20230819,11631,4.99
529,20230812,20230824,20230819,28100,3.99
538,20230812,20230824,20230819,28100,21.49
465,20230812,20230824,20230819,28100,24.49
529,20230812,20230824,20230819,25195,3.99
540,20230812,20230824,20230819,25195,32.60
529,20230812,20230824,20230819,24678,3.99
473,20230812,20230824,20230819,24678,63.50
540,20230812,20230824,20230819,24678,32.60
529,20230812,20230824,20230819,11185,3.99
540,20230812,20230824,20230819,11185,32.60
217,20230812,20230824,20230819,11185,34.99
528,20230812,20230824,20230819,23737,4.99
536,20230812,20230824,20230819,23737,29.99
528,20230812,20230824,20230819,24226,4.99
536,20230812,20230824,20230819,24226,29.99
214,20230812,20230824,20230819,24226,34.99
478,20230812,20230824,20230819,21908,9.99
477,20230812,20230824,20230819,21908,4.99
228,20230812,20230824,20230819,21908,49.99
478,20230812,20230824,20230819,14480,9.99
477,20230812,20230824,20230819,14480,4.99
217,20230812,20230824,20230819,14480,34.99
474,20230812,20230824,20230819,21237,69.99
477,20230812,20230824,20230819,13231,4.99
478,20230812,20230824,20230819,13231,9.99
474,20230812,20230824,20230819,18946,69.99
477,20230812,20230824,20230819,12140,4.99
225,20230812,20230824,20230819,12140,8.99
477,20230812,20230824,20230819,16153,4.99
214,20230812,20230824,20230819,16153,34.99
528,20230812,20230824,20230819,26095,4.99
480,20230812,20230824,20230819,26095,2.29
484,20230812,20230824,20230819,26095,7.95
485,20230812,20230824,20230819,14435,21.98
234,20230812,20230824,20230819,14435,49.99
225,20230812,20230824,20230819,14435,8.99
535,20230812,20230824,20230819,13803,24.99
480,20230812,20230824,20230819,13803,2.29
486,20230812,20230824,20230819,13803,159.00
528,20230812,20230824,20230819,14932,4.99
214,20230812,20230824,20230819,14932,34.99
237,20230812,20230824,20230819,14932,49.99
482,20230812,20230824,20230819,14932,8.99
477,20230812,20230824,20230819,21852,4.99
528,20230812,20230824,20230819,24554,4.99
536,20230812,20230824,20230819,24554,29.99
222,20230812,20230824,20230819,24554,34.99
225,20230812,20230824,20230819,22512,8.99
538,20230812,20230824,20230819,22512,21.49
529,20230812,20230824,20230819,27165,3.99
537,20230812,20230824,20230819,11128,35.00
528,20230812,20230824,20230819,11128,4.99
478,20230812,20230824,20230819,11128,9.99
477,20230812,20230824,20230819,11128,4.99
222,20230812,20230824,20230819,11128,34.99
528,20230812,20230824,20230819,11804,4.99
537,20230812,20230824,20230819,11804,35.00
222,20230812,20230824,20230819,11804,34.99
485,20230812,20230824,20230819,13215,21.98
477,20230812,20230824,20230819,13215,4.99
478,20230812,20230824,20230819,13215,9.99
217,20230812,20230824,20230819,13215,34.99
380,20230812,20230824,20230819,20638,2443.35
540,20230812,20230824,20230819,20638,32.60
480,20230812,20230824,20230819,20638,2.29
595,20230812,20230824,20230819,16061,564.99
535,20230812,20230824,20230819,16061,24.99
480,20230812,20230824,20230819,16061,2.29
359,20230812,20230824,20230819,15348,2294.99
485,20230812,20230824,20230819,15348,21.98
222,20230812,20230824,20230819,15348,34.99
472,20230812,20230824,20230819,15348,63.50
565,20230812,20230824,20230819,27122,742.35
225,20230812,20230824,20230819,27122,8.99
222,20230812,20230824,20230819,27122,34.99
382,20230812,20230824,20230819,25823,1120.49
479,20230812,20230824,20230819,25823,8.99
477,20230812,20230824,20230819,25823,4.99
491,20230812,20230824,20230819,25823,53.99
600,20230812,20230824,20230819,12570,539.99
535,20230812,20230824,20230819,12570,24.99
528,20230812,20230824,20230819,12570,4.99
222,20230812,20230824,20230819,12570,34.99
353,20230812,20230824,20230819,14070,2319.99
355,20230812,20230824,20230819,14051,2319.99
355,20230812,20230824,20230819,13965,2319.99
537,20230812,20230824,20230819,13965,35.00
528,20230812,20230824,20230819,13965,4.99
217,20230812,20230824,20230819,13965,34.99
569,20230812,20230824,20230819,29237,742.35
214,20230812,20230824,20230819,29237,34.99
574,20230812,20230824,20230819,24760,2384.07
214,20230812,20230824,20230819,24760,34.99
563,20230812,20230824,20230819,26112,2384.07
217,20230812,20230824,20230819,26112,34.99
605,20230812,20230824,20230819,23042,539.99
538,20230812,20230824,20230819,23042,21.49
529,20230812,20230824,20230819,23042,3.99
465,20230812,20230824,20230819,23042,24.49
384,20230812,20230824,20230819,20765,1120.49
222,20230812,20230824,20230819,20765,34.99
463,20230812,20230824,20230819,20765,24.49
584,20230812,20230824,20230819,27141,539.99
214,20230812,20230824,20230819,27141,34.99
580,20230813,20230825,20230820,25602,1700.99
225,20230813,20230825,20230820,25602,8.99
488,20230813,20230825,20230820,25602,53.99
214,20230813,20230825,20230820,11800,34.99
225,20230813,20230825,20230820,20415,8.99
477,20230813,20230825,20230820,20415,4.99
528,20230813,20230825,20230820,24599,4.99
485,20230813,20230825,20230820,24599,21.98
477,20230813,20230825,20230820,23535,4.99
491,20230813,20230825,20230820,17290,53.99
225,20230813,20230825,20230820,17290,8.99
540,20230813,20230825,20230820,16622,32.60
529,20230813,20230825,20230820,16622,3.99
465,20230813,20230825,20230820,12344,24.49
580,20230813,20230825,20230820,17885,1700.99
